"HH_CODE_OLD","HH_CODE","b002","oblast","region","priz","hsize","child14","child5","Nempl","hhhsex","hhhage","hheduc","hhhst","hhhempl","hhhwt1","hhhwt2","xf1","xf2","xf3","xf4","xf5","xf6","xf7","xf8","xf9","xf10","xf11","xf12","xf13","xf14","xf15","xnf1","xnf2","xnf3","xnf4","xnf5","xnf6","xnf7","xnf8","xnf9","xnf10","xnf11","xnf12","xnf13","xnf14","xnf15","xnf16","xnf17","xnf18","xnf19","xh1","xh2","xh3","xe1","xe3","xe31","xe6","xe7","xe8","xe9","xe10","xe11","xu1","xu2","xu3","xu4","xu5","xu6","xu9","xu10","xu11","xu13","xa1","xa2","xa3","xa4","xa5","xa6","xa7","xeout","xtax","xother","xalim","xbuild","xhelp","xserv","cdur","y1","y2","y3","y41","y42","y43","y44","y45","y46","y5","y6","y7","y8","y9","y10","y11","y12","y13","toty","xf","xnf","xh","xe","xu","xa","cf","cnf","cserv","totx","totc","pcc","pccx","pccf","decilc","quintilc","quartilc","decilx","quintilx","quartilx","one","pline_dc","f_linec","pindex","one2","meanpi","cpi","pccddc","cpsc","fpsc","pgc","p2c","fpgc","fp2c"
111082,175388335,1,41711,1,3,3,1,1,1,2,42,3,1,1,1,2,10229.9878168711,3796.55666983704,10256.1315675357,0,1738.0952,1121.071404,2085.71424,3494.05067171346,521.42856,3060.7856472,949.759431938305,0,2848.05922416467,0,0,175,8930,3350,3175,0,8540,0,465,380,0,6000,440,0,785,1460,3128,459,2745,40,497,0,0,4390,0,0,0,0,0,0,0,0,0,0,0,5563,0,162,585,0,4980,0,150,0,0,0,0,0,0,0,597,0,0,0,0,4505,260.557367502907,26980,0,0,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,434,41414,40101.6404332603,40072,497,4390,11290,150,40101.6404332603,24687,20682,86478.1978007632,85731.1978007632,28577.0659335877,28826.0659335877,13367.2134777534,7,4,3,7,4,3,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,74.3970295474342,0,0,0,0,0,0
111083,273494859,1,41711,1,3,1,0,0,1,2,35,3,1,1,5,0,6794.33013624151,3839.017773,7753.00506485211,0,1886.9196015,1427.410683,1115.16459609375,3432.22998503158,513.487293934041,3140.53676599972,865.000012711844,0,323.980018929893,0,0,420,6530,2350,645,0,0,0,0,982,0,0,90,500,1300,1113,2590,576,250,7,381,0,0,0,0,0,0,0,0,0,0,0,0,1249,1435,1020,1353,591,136,453,3665,0,0,0,0,0,0,0,0,6630,0,0,0,0,0,2147,417.742378854698,58600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,59034,31091.0819312944,17353,381,0,9902,0,37721.0819312944,15871,12430,66439.8243101491,66439.8243101491,66439.8243101491,66439.8243101491,37721.0819312944,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,171.031900478286,0,0,0,0,0,0
111084,247864051,1,41711,1,3,5,2,0,3,2,44,1,1,1,1,2,16799.9032538546,4618.36724571429,17053.0417180714,0,3399.0624255,997.232121,3757.84082672727,10365.0412644177,1201.64800762963,8627.58324427563,1417.6338975,234.642852,2201.36019086545,0,521.42856,0,13750,6235,1759,0,0,0,150,395,0,0,555,0,415,3335,3480,957,765,62,331,0,0,0,2400,0,0,0,0,0,200,0,0,1828,2070,1744,4852,2073,514,583,9060,0,0,0,0,0,0,0,0,8710,0,0,0,0,0,6344,1933.45800164209,157700,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,159017,71194.7856075559,31858,331,2600,22724,0,79904.7856075559,31313,31999,145150.243609198,145150.243609198,29030.0487218396,29030.0487218396,15980.9571215112,7,4,3,7,4,3,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,74.8762191243678,0,0,0,0,0,0
111085,908104676,1,41711,1,3,1,0,0,1,2,30,41,1,1,5,0,5623.82161044189,5699.41864258824,9316.22709605085,501.874989,1718.17952583333,378.035706,1000.68275117647,4688.01572066167,651.530394244066,2006.81187038905,1182.50003742369,260.71428,1534.28410555756,0,3519.64278,0,10885,2480,192,0,23541,0,0,480,0,0,490,0,200,925,14625,188,0,8,2268,0,0,0,0,0,0,0,0,0,0,0,0,2090,1061,665,1356,582,30,1644,4745,0,0,0,0,0,0,0,0,3055,0,0,0,0,0,13277,382.834020775518,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,42434,38081.7395093668,54014,2268,0,12173,0,41136.7395093668,29993,27718,99230.5735301423,99230.5735301423,99230.5735301423,99230.5735301423,41136.7395093668,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,259.873966959237,0,0,0,0,0,0
111086,685851790,1,41711,1,3,1,0,0,1,1,73,1,4,1,4,0,7142.98553751836,4614.642756,6847.21246153125,879.910695,1440.446397,1323.124971,726.159434276732,2745.7558922,716.96427,2017.9285272,490.1428464,0,2304.7142352,0,0,0,830,0,50,13385,0,0,0,3775,1960,0,0,0,440,927,250,75,400,52,241,0,0,0,0,0,0,0,0,0,0,0,0,1432,894,723,1338,542,88,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,2717.37847627851,27500,31585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,59519,31249.9880233263,22144,241,0,5463,0,31249.9880233263,16409,9695,60071.3664996048,60071.3664996048,60071.3664996048,60071.3664996048,31249.9880233263,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,155.470278089537,0,0,0,0,0,0
111087,725515638,1,41711,1,3,2,0,0,1,1,72,1,4,0,0,0,9345.50900503919,12937.4447713846,19965.8965768802,2998.21422,1873.84772795337,2568.035658,2346.42852,5529.95018048725,3478.92562847246,4859.47578634585,1314.75882056852,182.196579189007,346.632652000929,0,3539.87061206896,650,3861,1080,412,0,1147,0,0,941,0,0,285,900,0,186,250,0,95,8,4361,0,0,0,0,0,0,0,0,0,0,0,0,1853,1741,786,917,417,72,2039,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,8030,5105,2271.41676758847,23000,104360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,127794,71287.1867383904,9815,4361,0,9105,0,71287.1867383904,6827,18571,106986.603505979,98956.6035059788,49478.3017529894,53493.3017529894,35643.5933691952,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,125.167526132139,0,0,0,0,0,0
111088,830115460,1,41711,1,3,3,0,0,2,1,66,41,4,0,0,0,10517.9784220664,6663.1790192696,12173.5552538777,0,2114.02036182857,2007.499956,2078.73082178571,5723.37699664308,4062.34154034741,6604.33120485068,2458.86155325,0,1229.2678302,0,4171.42848,0,19540,7295,1769,0,710,0,1465,740,0,0,835,0,910,2362,5432,726,830,197,272,0,0,0,0,0,0,0,0,0,0,0,0,2328,1715,1441,3987,1689,408,657,7130,0,0,0,0,0,0,0,0,11830,0,0,0,0,0,5408,1117.13128282146,130000,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,155834,59804.5714401191,42811,272,0,19355,0,71634.5714401191,39896,25035,137682.702722941,137682.702722941,45894.2342409802,45894.2342409802,23878.1904800397,10,5,4,9,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,118.777565949934,0,0,0,0,0,0
111091,352856238,1,41711,1,3,1,0,0,0,2,56,5,5,0,0,0,4505.78066484974,6431.04314221219,8220.3212484,0,1059.1517625,345.446421,881.2142664,2090.23542953873,419.005092857143,1905.85234741918,1775.67076921937,0,56.2769703746733,0,4481.98519588235,0,920,280,180,0,0,0,0,90,0,0,950,0,0,732,1045,2117,0,8,371,0,0,0,0,0,0,0,0,0,0,0,0,2073,1831,1014,1215,626,50,686,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4040,355.989491442481,0,18817,0,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,434,23451,32171.9833106534,6322,371,0,7495,0,32171.9833106534,6232,12006,50765.9728020959,50765.9728020959,50765.9728020959,50765.9728020959,32171.9833106534,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,129.707303774505,0,0,0,0,0,0
111092,211085080,1,41711,1,3,2,0,0,1,1,71,1,4,1,1,2,15414.3534328792,11182.5964943181,16054.3183587973,3910.7142,2205.06344373333,1564.28568,2548.482087,9202.72966504598,6465.0253080338,9018.19923693233,2386.350394125,0,469.837173168091,0,0,0,8960,3400,70,0,0,0,0,0,0,0,0,0,450,1320,1975,335,0,45,27,0,0,0,0,0,0,0,0,0,0,0,0,1548.5,978,902.5,2238,670,186,646.6,4100,0,0,0,0,0,0,0,0,0,5844,0,0,0,0,3570,1334.14429401447,72000,139480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,211914,80421.9554740331,16555,27,0,11269.6,0,80421.9554740331,16555,14866.6,119021.699768048,113177.699768048,56588.8498840238,59510.8498840238,40210.9777370166,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,143.317169702165,0,0,0,0,0,0
111095,276555104,1,41711,1,3,4,0,0,1,1,44,5,1,1,1,2,15320.1110573641,5097.58634154819,14313.53900708,1955.3571,2322.9642348,2248.660665,4016.62937625,8519.13977954255,7953.0891114,8815.68092922857,783.346136676923,912.49998,898.94283744,1238.39283,651.7857,100,27400,3240,6192,630,2215,0,6100,4230,0,20000,600,24000,7000,943,3299,5280,3280,185,6000,3380,0,0,12200,0,0,0,3000,0,200,200,0,1481,873,1462,972,424,144,167,10870,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,9257,1198.28305713431,72500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,434,86934,75047.7250863303,114694,9380,15600,16393,0,75047.7250863303,58149,50630,186285.008143465,185025.008143465,46256.2520358662,46571.2520358662,18761.9312715826,10,5,4,9,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,121.260692860871,0,0,0,0,0,0
111100,424796388,1,41711,1,3,3,0,0,3,1,56,5,1,1,1,2,15449.8798075254,11278.8320357059,9540.63258414763,908.154742,2699.54300805882,1173.21426,1817.22472355404,3898.08150445578,1564.28568,8299.40458,1538.214252,0,4054.03696951613,0,0,1000,6705,440,10,0,850,0,2000,50,0,0,0,0,0,732,2150,1765,18,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,18827,2482,0,540,405,0,8100,0,0,0,0,0,0,0,0,0,10410,0,0,0,0,9708,521.96552728147,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,135434,62221.5041469637,15748,115,0,30354,0,62221.5041469637,12848,40177,126178.469674245,115768.469674245,38589.4898914151,42059.4898914151,20740.5013823212,9,5,4,9,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,99.6791475453774,0,0,0,0,0,0
111102,164001222,1,41711,1,3,3,1,0,2,2,46,1,1,1,5,0,9297.63593011596,6594.17145030588,11129.706098203,505.1339175,1748.92454608981,1683.779725,2757.55488461539,6799.98269262906,3722.92371198743,4316.68357885714,1560.03846223434,0,696.1071276,0,2867.85708,0,7075,2740,1259,2766,500,0,185,135,2140,0,1032,0,780,1876,3304,473,130,90,1490,0,0,0,1050,0,0,0,0,0,100,0,0,1495,1364,1041,2132,965,210,844,2865,0,0,0,0,0,0,0,0,8515,0,0,0,0,0,4627,2755.9727569909,88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,88320,53680.4992051379,24485,1490,1150,10916,0,62195.4992051379,21525,18183,104659.471962129,104659.471962129,34886.4906540429,34886.4906540429,20731.8330683793,8,4,4,8,4,3,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,89.5364708125798,0,0,0,0,0,0
111104,718586715,1,41711,1,3,5,3,1,2,1,37,5,1,1,5,0,19940.9126453052,5874.44948143704,18716.7195942362,0,3256.17094511538,0,3095.982075,5380.19198627008,3878.124915,4180.5534798,894.2499804,0,880.073641425,0,4705.892754,10,33725,11910,11711,0,0,0,1765,282,0,0,1359,0,30,1865,3949,1635,306,390,6917,0,1140,11955,3600,0,0,0,0,0,310,0,0,3014,2483,1719,4860,2011,488,841,5275,0,0,0,0,0,0,0,0,10985,0,0,0,0,0,6357,8119.51287214854,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,72434,70803.3214979888,68937,8057,15865,20691,0,81788.3214979888,66890,50970,207767.834370137,207767.834370137,41553.5668740275,41553.5668740275,16357.6642995978,9,5,4,9,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,109.077424408439,0,0,0,0,0,0
111105,328214498,1,41711,1,3,1,0,0,1,2,59,41,4,1,5,0,5308.27082491941,6077.14123585,9210.13323709565,574.2232017,1332.51393987795,1225.357116,1678.3481775,3295.84727321493,2479.81489454706,3010.68123315565,927.502125369546,0,676.036979039268,0,0,0,7300,2420,1875,0,11470,0,480,1260,0,3800,710,0,3295,3032,2880,273,2240,1675,2416.02,0,0,0,0,0,0,0,0,0,0,0,0,1570,1179,697,858,1495,48,724,4316,0,0,0,0,0,0,0,0,4095,0,0,0,0,0,12640,729.519703904917,36000,27004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,63438,35795.8702382695,42710,2416.02,0,10887,0,39890.8702382695,25700,25943.02,92263.4099421744,92263.4099421744,92263.4099421744,92263.4099421744,39890.8702382695,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,241.1489959752,0,0,0,0,0,0
111107,323273098,1,41711,1,3,1,0,0,1,2,64,3,4,1,1,2,6593.97278052219,8286.368866,9431.54865096841,5507.589165,2266.35199114286,180.202743540314,1433.92854,4072.63232948798,2737.49994,4829.00653744107,1567.844429922,0,382.169820374673,391.07142,0,0,27600,1860,1943,0,560,0,0,1929,0,0,335,0,5530,1060,2329,97,553,920,1667,160,0,0,0,0,0,0,0,0,0,0,0,2123,690,422,1332,551,96,514,1900,0,0,0,0,0,0,0,0,0,1342.2,0,0,0,7000,2678,434.979782695611,56000,44864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,101298,47680.1872143995,44716,1827,0,7628,0,47680.1872143995,42227,12133,110817.366997095,102475.166997095,102475.166997095,110817.366997095,47680.1872143995,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,266.855967072161,0,0,0,0,0,0
111110,959942284,1,41711,1,3,2,0,0,1,2,57,1,4,0,0,0,8607.005743073,4631.44258194529,9213.35297266667,560.535702,2003.39359038447,1499.10711,1140.624975,3466.1383505543,2724.464226,4616.64301934096,1801.5356748,0,966.08966722795,0,0,0,33550,9200,0,0,0,5300,0,0,0,1800,0,0,3700,1169,1540,348,0,51,740,0,0,0,0,0,0,0,0,0,0,0,0,1958,2002,633,3280,1279,252,1218,6170,0,0,0,0,0,0,0,0,4355,0,0,0,0,0,4041,1183.52651115653,85500,21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,107276,41230.3336129926,56658,740,0,16792,0,45585.3336129926,49558,21573,117899.860124149,117899.860124149,58949.9300620746,58949.9300620746,22792.6668064963,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,154.86300618045,0,0,0,0,0,0
111113,717671407,1,41711,1,3,6,4,0,2,1,40,2,1,1,4,0,20483.0494432853,4020.2141976,6202.14080223506,228.124995,2178.59370225,4168.43176413793,1613.40576173913,3778.29321634205,1129.06929043827,7108.08435768633,1981.428528,93.4440440740239,1237.53941563437,0,0,0,10770,6720,535,0,0,0,12,39,0,0,0,0,450,4893,1536,525,80,69,915,0,0,0,0,0,0,0,0,0,0,5850,0,4094,4143,1554,2661,1450,900,804,8300,0,0,0,0,0,0,0,0,2600,2985,0,0,0,0,4805,1602.67787069201,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,86434,54221.8195184225,25629,915,5850,23906,0,56821.8195184225,25578,35476,122463.497389115,119478.497389115,19913.0828981857,20410.5828981857,9470.30325307042,4,2,2,3,2,2,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,51.7959688109815,100,0,0.0263915637033555,0.0006965146347083,0,0
111115,839294470,1,41711,1,3,1,0,0,1,2,52,1,1,1,1,2,6883.64869221658,14161.3108743454,11145.53547,0,1347.02378,1075.446405,2352.946377,5773.2101195015,3245.892786,5313.1397645,306.665326367961,0,283.885201077839,0,0,0,5990,6580,1000,0,455,0,0,0,0,0,0,0,0,1058,1241,455,0,208,320,0,0,0,0,0,0,0,0,0,0,0,0,3099,1440,1033,976,550,155,772,4600,0,0,0,0,0,0,0,0,7800,5844,0,0,0,0,4191,1886.78413857604,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,60434,51888.7047960093,16987,320,0,12625,0,59688.7047960093,16532,17136,101087.488934585,95243.4889345853,95243.4889345853,101087.488934585,59688.7047960093,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,243.542884047574,0,0,0,0,0,0
111118,764117505,1,41711,1,3,2,1,0,1,2,54,6,1,1,5,0,11725.8317878134,5171.26505521186,9079.49728099521,0,1877.142816,1016.785692,1440.446397,2478.53715658385,1890.17853,4165.9969325,650.15623575,0,1497.60877214048,0,0,0,2290,810,500,0,0,0,0,0,0,0,250,0,0,544,890,85,0,79,0,0,0,0,1250,0,0,0,0,0,0,450,0,0,950,1081,0,0,0,4400,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,623.420673591862,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,48434,40993.4466559948,5448,0,1700,9531,0,40993.4466559948,5448,12553,59617.8673295866,59617.8673295866,29808.9336647933,29808.9336647933,20496.7233279974,7,4,3,7,4,3,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,75.6938860248799,0,0,0,0,0,0
111119,799415418,1,41711,1,3,2,0,0,0,2,69,3,4,0,0,0,14499.0037650745,6647.88393871701,10175.0020471302,0,1376.89729125,1499.10711,1684.61534769231,3364.13569424679,2711.29785183149,6751.53735657779,984.051565733334,0,627.47507576231,0,0,0,740,0,336,0,0,0,0,5,0,0,0,0,0,1037,507,88,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,2105.31,1773,1491.8,2313.95,0,0,3101,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,1472.24401840362,0,39383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,39817,50321.0070440157,2713,186,0,14377.06,0,50321.0070440157,2708,15583.06,70084.3110624193,70084.3110624193,35042.1555312097,35042.1555312097,25160.5035220078,8,4,4,8,4,3,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,88.6720723200686,0,0,0,0,0,0
111120,993129210,1,41711,1,3,1,0,0,0,2,70,6,0,0,0,0,5293.93876587511,2455.90723079944,4417.18864531945,716.96427,915.7589085,756.071412,782.14284,1133.38291166667,551.897105259884,1872.25442325,293.303565,0,42.2077277810049,0,0,0,530,600,207,0,0,0,0,0,0,0,0,0,0,115,170,50,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,980,223,213,360,132,30,96,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6053,19231.0178054516,1685,0,0,2484,0,19231.0178054516,1685,2694,23610.0178054515,23610.0178054515,23610.0178054515,23610.0178054515,19231.0178054516,5,3,2,5,3,2,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,59.0794852481866,0,0,0,0,0,0
111121,854114552,1,41711,1,3,1,0,0,1,2,50,1,6,1,1,2,9495.74378209491,7060.61960572131,9422.75062339008,0,1041.02651552965,1020.0446205,802.803216905661,4829.95984559418,3560.70571370086,12355.5938396627,1621.25175018,0,692.310149113755,0,0,0,200,2515,1276,0,0,0,0,1330,0,0,380,300,0,395,2028,170,500,1073,5807,0,0,0,0,0,0,0,0,0,0,0,0,0,465,60,960,555,120,570,2550,0,0,0,0,0,0,0,0,0,2311.2,0,0,0,0,3488,941.591754516995,33600,9840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,43874,51902.8096623931,10167,5807,0,5280,0,51902.8096623931,8537,14575,78267.6014169101,75956.4014169101,75956.4014169101,78267.6014169101,51902.8096623931,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,192.970996469161,0,0,0,0,0,0
111123,185632017,1,41711,1,3,1,0,0,0,2,68,5,4,0,0,0,4267.80681292376,6935.7859042531,5647.47240369231,0,957.744394287278,351.964278,540.982131,1976.40686883516,2574.553515,3735.00964185237,1484.73765463845,140.166066111036,316.991250374673,0,0,0,1040,0,80,0,0,0,0,0,0,0,0,0,0,646,250,32,0,0,6620,0,0,0,0,0,0,0,0,0,0,0,0,1676,1553,931,1524,622,90,998,911,0,0,0,0,0,0,0,0,0,0,0,0,0,400,957,849.959305509804,0,29706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,30140,28929.6209209681,2048,6620,0,8305,0,28929.6209209681,2048,15882,48109.5802264779,47709.5802264779,47709.5802264779,48109.5802264779,28929.6209209681,10,5,4,9,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,122.278715676387,0,0,0,0,0,0
111124,156690779,1,41711,1,3,3,1,0,1,2,70,7,5,0,0,0,11281.172592644,3334.970165,6739.464138,0,2820.75847854783,1779.374961,3232.857072,4129.86437311946,0,2149.5892386,898.1606946,0,862.529743,0,3649.99992,0,1145,630,1198,0,0,0,100,70,0,0,370,0,0,1636,830,404,0,63,7271,0,0,0,1760,0,0,0,0,0,200,50,0,1565,1307,646,2583,999,289,649,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,707.936947144455,28000,42758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,71192,40878.7413765113,6446,7271,2010,9728,0,40878.7413765113,6276,19727,67589.6783236557,67589.6783236557,22529.8927745519,22529.8927745519,13626.2471255038,5,3,2,5,3,2,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,57.753928212349,0,0,0,0,0,0
111126,626874852,1,41711,1,3,3,1,1,1,1,33,41,1,1,5,0,10116.8011577257,13456.4490628294,16723.7804746815,1857.589245,1696.815439,1855.6338879,1201.14793285714,6621.01826708152,10676.8978298297,3011.75394943011,1369.12251009343,0,647.759191439246,0,4640.714184,300,4855,3965,5985,2000,1700,0,60,0,500,0,160,0,2480,2341,3564,5159,125,630,12440,5831,3340,13999,1200,0,0,0,0,0,0,0,0,2761,1892,1362,2759,1153,282,585,380,0,0,0,0,0,0,0,0,5005,0,0,0,0,0,11161,2180.52880434439,138900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,139334,73875.4831318677,33824,21611,15199,11174,0,78880.4831318677,31564,59145,171770.011936212,171770.011936212,57256.670645404,57256.670645404,26293.4943772892,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,149.203511152899,0,0,0,0,0,0
111127,837278583,1,41711,1,3,1,0,0,1,1,48,3,1,1,5,0,8621.37613852667,1581.4513764515,10565.446197,2470.267803,1796.27347733062,2626.696371,456.24999,412.275460943854,0,947.261884,922.9285512,0,9603.12308263377,0,4542.22212266667,0,1040,500,1837,0,0,400,10220,730,0,0,205,0,180,588,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,249,944,1362,587,0,499,3720,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2106,229.887899747599,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,53434,44545.5724547531,15910,0,0,9547,0,46495.5724547531,4560,11653,62938.4603545007,62938.4603545007,62938.4603545007,62938.4603545007,46495.5724547531,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,158.881516694986,0,0,0,0,0,0
111128,110502059,1,41711,1,3,1,0,0,0,1,84,8,4,0,0,0,5374.72556139071,8427.589101,8320.6052296662,0,1101.517833,1928.1993625,508.392846,1693.55327337789,690.892842,910.369782615985,459.997989551941,0,2767.70548237467,0,0,0,310,0,0,0,0,0,0,125,0,0,0,0,0,1004,93,197,0,47,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,185.430124962673,0,44580,0,0,0,0,0,0,2000,0,0,0,0,0,800,0,0,434,47814,32183.5493034774,1776,4059,0,0,0,32183.5493034774,1651,4174,38193.9794284401,38193.9794284401,38193.9794284401,38193.9794284401,32183.5493034774,9,5,4,8,4,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,95.2601150340094,0,0,0,0,0,0
111130,960025407,1,41711,1,3,1,0,0,1,2,23,1,1,1,1,2,6331.34334666154,1691.5699239437,4936.06877877292,0,677.857128,1466.517825,977.67855,1322.38590915214,4062.79753,2438.60964042857,286.220971276763,0,1473.27269498182,0,0,0,9850,6300,0,30,0,0,100,130,0,0,1100,1700,0,713,4151,465,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,715,0,0,0,0,4650,208.813008834686,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,434,30434,25664.3222982175,24547,0,0,5700,0,25664.3222982175,22617,10350,59555.1353070522,58840.1353070521,58840.1353070521,59555.1353070522,25664.3222982175,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,153.725162819761,0,0,0,0,0,0
111134,458318909,1,41711,1,3,2,0,0,1,1,56,3,4,0,0,0,10633.3012952968,12993.1697122999,17939.150923623,2058.01334775,1572.976156,2773.9999392,3649.99992,5709.21952392396,7664.999832,9487.98236007143,2229.80543582143,573.571416,1609.910679,1727.232105,0,4900,13132,3905,2633,3940,1910,0,0,40,0,0,1514,0,10485,1671,8508,2280,1655,3935,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,18581,1938,0,360,240,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,5266.99579772013,60000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,107434,80623.3326459866,60508,3949,0,23819,0,80623.3326459866,58558,31646,176094.328443707,176094.328443707,88047.1642218534,88047.1642218534,40311.6663229933,10,5,4,10,5,4,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,229.474983363715,0,0,0,0,0,0
111135,734009741,1,41711,1,3,2,1,0,1,2,44,5,1,1,4,0,9014.45503116845,391.07142,4248.11095802409,0,1471.40621775,488.839275,674.5981995,677.857128,0,1805.446389,462.767847,0,63.3115916715074,0,0,0,720,325,153,0,0,0,0,0,0,0,20,0,90,762,198,340,0,13,8,0,0,0,2500,0,0,0,0,0,0,0,0,1440,1382,959,2734,1104,210,273,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.974061271099,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,33434,19297.8640571141,2621,8,2500,11102,0,19297.8640571141,2621,13610,35634.8381183852,35634.8381183852,17817.4190591926,17817.4190591926,9648.93202855703,3,2,1,2,1,1,1,53.2,32.44,1.11959794680641,1,1.00048289045843,1.11905756458604,46.0023569784432,100,0,0.135294041758586,0.018304477735374,0,0
